email,senha,nome,sobrenome,cep,endereco,numero,complemento,cidade,apelido cartao,pan,dataexp,cvv,cpf
dante.campos@bol.com.br,d1ebe6,Dante,Campos,671863124,Marechal Livia Campos Moreira,716,Ap. 11,São Paulo,VISA teste,4929996255968390,0824,295,05737345653
enzo.vicente@outlook.com,4a9168,Enzo,Vicente,686805403,Coronel Marcos da Queiroz Padovani,1063,Ap. 176,Santa Maria,VISA teste,4515674986123290,1223,374,07283012124
elaini.sousa@bol.com.br,97b7c9,Elaini,Sousa,770033685,Marechal Mariana Olini Gomes,484,Ap. 130,Santa Maria,VISA teste,4929553591125210,0726,890,25131210184
carolina.iboshi@gmail.com,b5722c,Carolina,Iboshi,651552584,Marechal Enzo da Olini Gallice,686,Ap. 180,Curitiba,VISA teste,4916545798240980,0521,547,85157515383
sandra.iboshi@outlook.com,781d41,Sandra,Iboshi,310544118,Marechal Ossian Krajuska Handa,1095,Ap. 187,Nova Serrana,VISA teste,4916247585313490,0228,288,07051776856
caio.maruffa@bol.com.br,5774cc,Caio,Maruffa,661343181,Marechal Sílvio Pedri Kniss,1927,Ap. 143,Belo Horizonte,VISA teste,4486997562134520,0123,038,35562264108
antonio.moreira@outlook.com,37ef10,Antonio,Moreira,715084080,Marechal Marcos Shinohata Olini,420,Casa,Salvador,VISA teste,4095975732050980,0829,414,18737006714
renan.krum@gmail.com,9a59fb,Renan,Krum,373430803,Coronel Livia Lopes Dencker,1191,Casa,Divinópolis,VISA teste,4024007195038440,0122,222,25370175552
livia.harres@gmail.com,3890d0,Livia,Harres,111720038,Presidente Renan de Campos Kovalski,1263,Ap. 39,Porto Alegre,VISA teste,4532913474521900,1127,028,28475772103
eloisa.dudeque@gmail.com,4a5484,Eloisa,Dudeque,613240507,Coronel Ada da Meneghel Yamada,1254,Casa,Divinópolis,VISA teste,4916515311181260,0128,801,17725868527
amadeus.ameixa@outlook.com,9ce203,Amadeus,Ameixa,430150611,Coronel Pará,952,Ap. 22,Santa Maria,VISA teste,4486155834313740,0221,172,33860171346
natalie.schumacher@outlook.com,fcf7d1,Natalie,Schumacher,386537041,Marechal Santa Catarina,758,Ap. 7,Cuiabá,VISA teste,4916161849418830,0326,378,24823376661
luis.handa@gmail.com,286815,Luis,Handa,302240153,Marechal José Kniss Campos,853,Ap. 36,Aracaju,VISA teste,4929311004380000,0124,833,66671586106
pedro.olini@bol.com.br,168021,Pedro,Olini,583144737,Coronel Roberto Krajuska Kawasaki,1186,Ap. 176,Porto Alegre,VISA teste,4716979021336620,0226,589,38605416731
dante.pedri@bol.com.br,dc29e9,Dante,Pedri,616505172,Marechal Ossian Kovalski Vicente,1624,Ap. 149,Itapoá,VISA teste,4486216501799700,0126,452,03186276303
edson.maruffa@outlook.com,cd6783,Edson,Maruffa,811277572,Coronel André Rodrigues Meneghel,199,Casa,Nova Serrana,VISA teste,4024007170421830,0627,718,84247575366
luiz.olini@outlook.com,cabcbf,Luiz,Olini,082768888,Presidente Mariana da Maruffa Dencker,656,Ap. 88,Salvador,VISA teste,4716525158649420,0023,870,52312605403
silvana.megumi@bol.com.br,d06a4a,Silvana,Megumi,283853426,Marechal André Martins Olini,964,Ap. 156,Cuiabá,VISA teste,4716005686145890,0523,459,70667074885
enzo.schumacher@bol.com.br,50e080,Enzo,Schumacher,761875308,Coronel Carolina Padovani Olini,402,Ap. 5,Campo Largo,VISA teste,4486226180870850,1224,384,12387183028
thiago.gil@outlook.com,c48464,Thiago,Gil,342251344,Marechal Antonio Dencker Megumi,70,Ap. 108,Belo Horizonte,VISA teste,4532990024392650,0526,383,74825675501
ossian.harres@outlook.com,f49bf9,Ossian,Harres,550057874,Presidente José Yamada Franco,1386,Ap. 100,São Paulo,VISA teste,4024007191749300,1024,521,15550587288
josé.rodrigues@gmail.com,73e857,José,Rodrigues,853680344,Presidente Espírito Santo,1560,Casa,Belém,VISA teste,4716428650647600,0022,631,04250088757
luis.olini@bol.com.br,9428fc,Luis,Olini,268614005,Coronel Eduardo de Barreto Iboshi,1894,Casa,Maceió,VISA teste,4539244458954120,0222,083,61180607876
ossian.starosta@gmail.com,bdd8df,Ossian,Starosta,300342516,Presidente Luis Queiroz Kawasaki,639,Casa,Maceió,VISA teste,4539376384034830,0728,664,73881884040
isabella.calopsita@outlook.com,41f34d,Isabella,Calopsita,024160457,Coronel Antonio Gallice Cremonezi,1902,Ap. 63,São Paulo,VISA teste,4486293610028520,0629,726,74361118241
alfredo.pedri@gmail.com,94d4c0,Alfredo,Pedri,212067610,Presidente Natalie da Harres Maruffa,394,Casa,Porto Alegre,VISA teste,4539823452249810,1022,312,23432817142
fernando.schumacher@outlook.com,9c8651,Fernando,Schumacher,711275704,Presidente Carolina Rodrigues Franco,250,Ap. 41,Palotina,VISA teste,4946504043813890,1221,548,48321611672
edson.krajuska@gmail.com,86ddb2,Edson,Krajuska,710068287,Presidente Pedro Kniss Cremonezi,1296,Casa,Nova Serrana,VISA teste,4486124620756610,0129,928,37220227610
emerson.pera@gmail.com,9b639c,Emerson,Pera,481566108,Coronel Maria da Harres Maruffa,668,Ap. 61,Belo Horizonte,VISA teste,4916964955261520,0029,469,86837802258
antonio.harres@gmail.com,d1951a,Antonio,Harres,752758611,Coronel Ossian Queiroz Harres,1277,Ap. 114,São Paulo,VISA teste,4916078050498470,0721,447,57363342648
antonio.rodrigues@outlook.com,ce27b3,Antonio,Rodrigues,118265754,Coronel Guilherme Kniss Rodrigues,1676,Ap. 80,Belém,VISA teste,4205448054912200,0821,800,46376373505
amadeus.gallice@outlook.com,67a9b2,Amadeus,Gallice,863407003,Marechal Eduarda Vicente Gil,487,Ap. 55,Campo Largo,VISA teste,4539965106750670,0326,075,41803782617
amadeus.pereira@outlook.com,ee483b,Amadeus,Pereira,036483566,Coronel Minas Gerais,879,Casa,Campo Grande,VISA teste,4024007118205600,0624,483,45886330666
thiago.calopsita@outlook.com,25bc55,Thiago,Calopsita,876852613,Marechal Elaini de Queiroz Pera,851,Casa,Palotina,VISA teste,4556025627880380,1129,407,66654636003
ada.moreira@outlook.com,ed7681,Ada,Moreira,262343170,Marechal Luis Gomes Kawasaki,382,Casa,Vitória,VISA teste,4929932461423030,0421,876,04656252465
marcos.kovalski@outlook.com,cad3d7,Marcos,Kovalski,212404712,Presidente Sandra Dudeque Maruffa,1009,Ap. 58,Maceió,VISA teste,4916493142824590,0023,094,00162583318
eduardo.megumi@bol.com.br,963f44,Eduardo,Megumi,501218578,Marechal Minas Gerais,1901,Casa,Campo Largo,VISA teste,4486548012371710,0926,304,52708003636
thiago.kruger@gmail.com,c32cc7,Thiago,Kruger,885837501,Presidente Livia Dudeque Souza,1515,Ap. 6,Curitiba,VISA teste,4916158336683090,1224,093,23412843478
eduarda.maruffa@bol.com.br,65c226,Eduarda,Maruffa,683106545,Coronel Jorge Pereira Vicente,308,Ap. 100,Salvador,VISA teste,4486780493727870,0628,211,32682604200
roberto.campos@outlook.com,ddd853,Roberto,Campos,273845367,Coronel Luna Strozzi Barreto,1542,Ap. 114,Divinópolis,VISA teste,4716919675938830,1128,824,52643404334
thiago.schumacher@bol.com.br,da7981,Thiago,Schumacher,435732824,Coronel Pedro Campos Queiroz,449,Ap. 136,Maceió,VISA teste,4024007134638240,0826,355,62161280234
edson.megumi@bol.com.br,1be6dc,Edson,Megumi,457314620,Marechal Livia da Queiroz Kawasaki,1587,Ap. 35,Nova Serrana,VISA teste,4716257373023760,0426,750,27176283540
luis.barreto@bol.com.br,716475,Luis,Barreto,375625157,Presidente Mato Grosso do Sul,1390,Casa,Salvador,VISA teste,4628315726777130,0021,544,23661474631
maria.padovani@bol.com.br,502269,Maria,Padovani,206412186,Marechal Daniel Calopsita Olini,28,Casa,Belém,VISA teste,4532434759604670,1121,738,71125253564
fernando.lopes@bol.com.br,0d462f,Fernando,Lopes,563023531,Presidente Fernando da Kruger Megumi,491,Ap. 80,Porto Seguro,VISA teste,4024007165844010,0929,148,33381730652
mariana.maruffa@gmail.com,7d6df0,Mariana,Maruffa,413706582,Coronel Minas Gerais,1920,Ap. 8,Rio de Janeiro,VISA teste,4716701172545200,0421,335,36755385278
emerson.kovalski@outlook.com,83cb46,Emerson,Kovalski,530564302,Presidente Amadeus da Campos Kawasaki,1226,Casa,Porto Alegre,VISA teste,4929786489259610,0225,174,66118580832
mariana.queiroz@outlook.com,813932,Mariana,Queiroz,631054212,Coronel Alfredo Padovani Maruffa,1027,Ap. 62,São Paulo,VISA teste,4024007190521740,0422,148,01662202557
fernando.krum@gmail.com,efcf30,Fernando,Krum,723411873,Coronel Sandra de Moreira Shinohata,9,Ap. 163,Santa Maria,VISA teste,4539746105977350,0125,612,57361477826
isabella.shinohata@bol.com.br,c22bac,Isabella,Shinohata,288781335,Coronel Marcos Sousa Kniss,1291,Casa,Santa Maria,VISA teste,4556577308827030,1229,966,70084204724
guilherme.campos@bol.com.br,c1f552,Guilherme,Campos,561116441,Coronel Maria Krum Gomes,684,Casa,Curitiba,VISA teste,4716272531189530,0825,118,28804550508
ossian.iboshi@bol.com.br,8e6c47,Ossian,Iboshi,432314653,Presidente Amadeus Pereira Kruger,1980,Casa,Campo Largo,VISA teste,4556894475232680,0925,192,87240625266
roberto.gil@gmail.com,db4fa9,Roberto,Gil,354302400,Marechal Emerson Meneghel Kruger,1978,Casa,Itapoá,VISA teste,4486533178632380,1023,335,46605786688
caio.gallice@outlook.com,019ca2,Caio,Gallice,264504042,Presidente Eduardo de Harres Kniss,337,Ap. 175,Porto Alegre,VISA teste,4916343632191780,0724,115,42010753477
emerson.pereira@gmail.com,90cbc1,Emerson,Pereira,301572714,Presidente Marcus Souza Souza,1111,Ap. 150,Monte Alegre do Sul,VISA teste,4556400694884570,1026,807,63434860107
jorge.krajuska@bol.com.br,dac395,Jorge,Krajuska,131282350,Presidente Pará,1209,Casa,Aracaju,VISA teste,4929003495501070,0122,375,30725240587
andré.vicente@outlook.com,2d6026,André,Vicente,811166307,Coronel Livia Krajuska Megumi,810,Casa,Rio de Janeiro,VISA teste,4539291215721530,0325,351,04552735702
marcos.franco@outlook.com,2a800e,Marcos,Franco,382284105,Coronel Luis Lopes Andrade,1373,Casa,Porto Seguro,VISA teste,4533719011233100,0323,761,28754085575
laura.pereira@outlook.com,3ea90d,Laura,Pereira,638413378,Coronel Dante Lopes Andrade,835,Ap. 158,Monte Alegre do Sul,VISA teste,4716251807673010,0123,047,78633175551
carolina.martins@bol.com.br,f14b65,Carolina,Martins,532532325,Presidente Minas Gerais,1218,Casa,Aracaju,VISA teste,4556224835503190,0428,143,43178484613
natalie.sousa@bol.com.br,67b736,Natalie,Sousa,617184651,Presidente Silvana Padovani Pera,1227,Casa,São Paulo,VISA teste,4929919119796830,1126,683,72370557552
renan.pedri@gmail.com,6830fa,Renan,Pedri,113658241,Presidente Eloisa Maruffa Shinohata,1919,Casa,Curitiba,VISA teste,4929560037178180,0324,338,45304631218
marcus.franco@bol.com.br,22e348,Marcus,Franco,662852323,Coronel Renan Sousa Krum,1622,Casa,Cuiabá,VISA teste,4539646912655580,0426,687,45423650767
thiago.meneghel@gmail.com,b38121,Thiago,Meneghel,662606583,Presidente Aline Gallice Maruffa,988,Ap. 120,Porto Alegre,VISA teste,4486590312342410,1029,956,21333811764
alfredo.dencker@outlook.com,a151f5,Alfredo,Dencker,413560362,Presidente Elaini Ameixa Calopsita,1463,Ap. 166,Manaus,VISA teste,4916237264607090,0423,983,78530524442
eloisa.cremonezi@bol.com.br,c39715,Eloisa,Cremonezi,204687326,Coronel Isabella Megumi Andrade,932,Ap. 179,Monte Alegre do Sul,VISA teste,4532731131651030,1223,884,01142228822
guilherme.rodrigues@outlook.com,4a1df4,Guilherme,Rodrigues,355741824,Coronel Ada Harres Franco,1297,Ap. 40,Monte Alegre do Sul,VISA teste,4929925034659210,0823,511,38766362438
eduardo.kawasaki@gmail.com,d5aff5,Eduardo,Kawasaki,058705714,Presidente Thiago Krum Iboshi,1580,Ap. 79,Salvador,VISA teste,4486326769925750,0026,090,41011857518
júlia.martins@gmail.com,441a7a,Júlia,Martins,014733780,Presidente Sílvio da Ameixa Yamada,784,Ap. 33,Belém,VISA teste,4556587147514350,0926,794,73707772574
thiago.kovalski@bol.com.br,7f6e27,Thiago,Kovalski,754471165,Coronel Eduarda Kawasaki Shinohata,1615,Ap. 29,Manaus,VISA teste,4916956134442920,0527,314,81438655865
isabella.gil@outlook.com,daf9dd,Isabella,Gil,885725688,Coronel Natalie da Megumi Pereira,1993,Casa,Cuiabá,VISA teste,4486624787585760,0523,030,20061577241
alan.gomes@outlook.com,95c8a6,Alan,Gomes,700846011,Coronel Daniel Gomes Dencker,1758,Casa,Curitiba,VISA teste,4929123077921230,0126,086,33416322840
sílvio.gil@bol.com.br,392126,Sílvio,Gil,858835445,Presidente Eduardo Padovani Iboshi,355,Ap. 62,Nova Serrana,VISA teste,4929546832565830,0629,336,58173407035
andré.handa@outlook.com,19b234,André,Handa,355744527,Marechal Maria da Gallice Dudeque,1011,Ap. 38,Curitiba,VISA teste,4929050533783310,0124,907,50136385515
sílvio.padovani@gmail.com,d1a48c,Sílvio,Padovani,683710047,Marechal Jorge da Barreto Pera,1412,Casa,Aracaju,VISA teste,4024007141925760,0423,522,88742267224
luna.starosta@gmail.com,496ef9,Luna,Starosta,286087736,Marechal Marcos da Kruger Kovalski,1509,Casa,Monte Alegre do Sul,VISA teste,4024007198487740,0628,443,11423614081
guilherme.pera@outlook.com,a569ed,Guilherme,Pera,750037337,Coronel Aline Franco Gil,692,Casa,Nova Serrana,VISA teste,4929661427288500,1129,342,20157815808
fernando.kruger@outlook.com,424b4d,Fernando,Kruger,884245680,Marechal Santa Catarina,1706,Ap. 26,Rio de Janeiro,VISA teste,4486680248778600,0729,629,86448203560
roberto.martins@bol.com.br,ab533f,Roberto,Martins,537371612,Coronel Luiz Kovalski Vicente,1315,Casa,Nova Serrana,VISA teste,4539593637591210,0226,339,24620450626
eduarda.kruger@outlook.com,cccbbd,Eduarda,Kruger,513333815,Coronel Espírito Santo,1497,Casa,Porto Seguro,VISA teste,4225039811543050,0127,712,35601444823
josé.harres@bol.com.br,66f21e,José,Harres,661148828,Coronel Daniel de Pedri Franco,475,Ap. 45,Maceió,VISA teste,4539717809889340,0627,116,76771111751
ossian.strozzi@gmail.com,fa3bf4,Ossian,Strozzi,407068123,Presidente Carolina de Lopes Pereira,1721,Casa,Nova Serrana,VISA teste,4024007166049800,0726,594,55757075242
marcos.sousa@gmail.com,5b71d8,Marcos,Sousa,078544222,Coronel Luiz Harres Kniss,750,Ap. 121,Monte Alegre do Sul,VISA teste,4539892321679830,0626,971,14776444521
jorge.harres@outlook.com,46278b,Jorge,Harres,263858310,Presidente Amadeus da Moreira Ameixa,18,Casa,Porto Alegre,VISA teste,4486608060652570,0624,707,74606884300
natalie.gomes@outlook.com,d69d4f,Natalie,Gomes,855108666,Coronel Amadeus Gil Handa,1407,Casa,Salvador,VISA teste,4486773217704190,0821,651,18200832836
ada.meneghel@bol.com.br,360fc5,Ada,Meneghel,322580307,Coronel Enzo de Rodrigues Handa,839,Casa,Florianópolis,VISA teste,4929538444319240,0426,656,50525761855
alan.yamada@gmail.com,e0ae62,Alan,Yamada,707055682,Presidente Amadeus Ameixa Handa,1169,Ap. 162,Santa Maria,VISA teste,4532445394270090,0425,547,18183103674
edson.ameixa@bol.com.br,1563e1,Edson,Ameixa,340227055,Marechal Aline Dencker Pereira,191,Casa,Vitória,VISA teste,4532084740104890,0925,759,02506463465
luiz.strozzi@gmail.com,30986e,Luiz,Strozzi,435107653,Coronel Emerson Kruger Calopsita,574,Ap. 126,Rio de Janeiro,VISA teste,4486042798316940,0626,934,48217348561
sandra.pera@outlook.com,f3212f,Sandra,Pera,050534450,Coronel Enzo da Olini Gil,1068,Casa,Vitória,VISA teste,4486438232446090,0428,823,22636810671
andré.barreto@outlook.com,1b75c6,André,Barreto,863086012,Coronel Dante Maruffa Maruffa,1997,Casa,Santa Maria,VISA teste,4486800461527700,1122,943,35707550350
jorge.harres@gmail.com,46278b,Jorge,Harres,282388446,Presidente Paraná,992,Casa,São Paulo,VISA teste,4916296406478530,0728,158,31534607353
natalie.krajuska@outlook.com,c2be51,Natalie,Krajuska,384154244,Presidente Edson Handa Martins,867,Casa,Florianópolis,VISA teste,4532058782714780,0828,773,04843385811
emerson.pedri@outlook.com,894390,Emerson,Pedri,181784330,Coronel Luis Gil Kawasaki,1422,Ap. 188,Cuiabá,VISA teste,4916689245381250,1123,205,63860638013
luiz.harres@bol.com.br,64cea1,Luiz,Harres,475735458,Presidente Eduardo Starosta Shinohata,1091,Casa,Salvador,VISA teste,4439857851103960,0724,939,05722647157
ossian.moreira@outlook.com,716757,Ossian,Moreira,204430137,Presidente Edson de Sousa Krum,1233,Ap. 178,Salvador,VISA teste,4716706971510890,1127,098,10120071708
jorge.iboshi@outlook.com,3fe6c2,Jorge,Iboshi,520428517,Coronel Luiz Krum Rodrigues,1801,Casa,Itapoá,VISA teste,4024007109292620,0324,569,71582188653
natalie.pera@outlook.com,efa64f,Natalie,Pera,275034088,Marechal Carolina Calopsita Harres,1629,Ap. 187,Porto Alegre,VISA teste,4556887173564680,0927,849,34588175707
jorge.ameixa@bol.com.br,671007,Jorge,Ameixa,041058543,Coronel Minas Gerais,254,Casa,Monte Alegre do Sul,VISA teste,4556659124060250,1225,856,47588282621
alan.souza@bol.com.br,585a78,Alan,Souza,248274814,Marechal Pedro da Starosta Ameixa,161,Casa,Cuiabá,VISA teste,4916578386290010,0122,511,60151375000
livia.dudeque@bol.com.br,ef1d85,Livia,Dudeque,834864432,Marechal Sílvio Lopes Campos,956,Ap. 60,Porto Alegre,VISA teste,4929199946510160,0323,973,01547176716
ada.souza@outlook.com,12b1de,Ada,Souza,311883203,Coronel Enzo Kovalski Kawasaki,508,Casa,Curitibanos,VISA teste,4024007125769970,0329,946,87622183061
mariana.kawasaki@bol.com.br,a93a76,Mariana,Kawasaki,886736426,Presidente Alan de Pera Yamada,1998,Ap. 161,Rio de Janeiro,VISA teste,4716348131499360,0027,873,57142275380
sílvio.kawasaki@outlook.com,8b389a,Sílvio,Kawasaki,403120543,Presidente Mato Grosso,618,Ap. 79,Nova Serrana,VISA teste,4896852561632470,0427,334,10371646220
marcos.kovalski@gmail.com,cad3d7,Marcos,Kovalski,326643064,Marechal Jorge da Queiroz Maruffa,1825,Casa,Porto Seguro,VISA teste,4716943320740320,0724,718,37037113457
marcos.sousa@gmail.com,5b71d8,Marcos,Sousa,476006732,Coronel Elaini Megumi Kniss,1180,Casa,Vitória,VISA teste,4929771782166160,0426,117,45461571776
alfredo.handa@bol.com.br,2ebb16,Alfredo,Handa,551205616,Coronel Laura Kovalski Cremonezi,331,Ap. 137,Rio de Janeiro,VISA teste,4896451372955020,0023,042,56762545676
guilherme.queiroz@gmail.com,2c5653,Guilherme,Queiroz,846830167,Coronel André Martins Padovani,53,Ap. 27,Itapoá,VISA teste,4326653628789780,0123,648,33152411363
silvana.shinohata@bol.com.br,50e422,Silvana,Shinohata,818862226,Coronel Marcos Andrade Krajuska,1029,Casa,Divinópolis,VISA teste,4024007163628440,0328,413,50470682502
elaini.vicente@gmail.com,d95f39,Elaini,Vicente,820326144,Presidente Paraná,1981,Ap. 128,Cuiabá,VISA teste,4539478876625890,1126,557,31106138545
andré.calopsita@outlook.com,21ef52,André,Calopsita,812088085,Coronel Isabella da Krum Martins,1714,Ap. 113,Porto Seguro,VISA teste,4929505562101220,0026,745,32313873310
eloisa.schumacher@bol.com.br,05f0eb,Eloisa,Schumacher,342287625,Coronel Elaini Kniss Kruger,1604,Casa,Palotina,VISA teste,4716141718439490,1021,208,12470484284
mariana.queiroz@outlook.com,813932,Mariana,Queiroz,450388532,Presidente Natalie da Moreira Schumacher,1423,Ap. 38,Santa Maria,VISA teste,4532618534867340,0723,675,55587568618
eduarda.megumi@outlook.com,f8d909,Eduarda,Megumi,581620537,Presidente Alfredo da Kovalski Dencker,1380,Ap. 49,Manaus,VISA teste,4929238133400300,1227,655,54180636250
thiago.megumi@outlook.com,019305,Thiago,Megumi,050175252,Coronel São Paulo,1544,Ap. 45,Campo Largo,VISA teste,4024007199167420,0623,895,84311465377
laura.handa@gmail.com,0f0882,Laura,Handa,025467451,Marechal José Dencker Starosta,411,Casa,Rio de Janeiro,VISA teste,4944042151735750,1029,224,41315210112
carolina.kawasaki@outlook.com,a9fae2,Carolina,Kawasaki,867180132,Presidente Alfredo Kruger Meneghel,1346,Ap. 103,Belém,VISA teste,4539353204062300,1127,190,70165171727
marcos.ameixa@bol.com.br,6d3689,Marcos,Ameixa,811758435,Coronel Thiago Pereira Gomes,27,Ap. 115,Rio de Janeiro,VISA teste,4024007135377080,0224,434,48170788048
livia.dudeque@outlook.com,ef1d85,Livia,Dudeque,676850636,Presidente Carolina Kovalski Barreto,352,Ap. 186,São Paulo,VISA teste,4024007187692940,1024,686,86581070351
pedro.olini@gmail.com,168021,Pedro,Olini,261316112,Coronel Alfredo Padovani Pera,1755,Ap. 82,Porto Alegre,VISA teste,4929209181395260,0024,553,33551285725
emerson.handa@outlook.com,0ad05f,Emerson,Handa,258826652,Marechal Laura Ameixa Pera,1785,Ap. 130,São Paulo,VISA teste,4024007103072380,0124,600,52701650860
caio.kawasaki@bol.com.br,8bc540,Caio,Kawasaki,318341644,Presidente Mariana de Campos Gallice,1601,Ap. 165,Nova Serrana,VISA teste,4929352084246810,0722,743,14758013473
laura.krum@gmail.com,997af0,Laura,Krum,037672252,Marechal Denise Dudeque Gallice,1231,Ap. 62,Santa Maria,VISA teste,4532030703655430,1025,014,42635742823
alfredo.ameixa@bol.com.br,47567a,Alfredo,Ameixa,486463277,Marechal Amazonas,1739,Casa,Manaus,VISA teste,4716110235328130,0726,646,17867355130
amadeus.barreto@outlook.com,ada83e,Amadeus,Barreto,558448254,Marechal Emerson Iboshi Gomes,1316,Ap. 71,Curitiba,VISA teste,4929777039522610,0123,196,57616550468
